id,keywords,query,num_altered,altered_ids
df6a51c635afe963,"[""['coffee cup', 'bowl', 'mug', 'mixing bowl']""]","A coffee mug and a mixing bowl",11,"['df6a51c635afe963_m02p5f1q_8ee3aa8d_OpenImages_StableDiffusion_XL', 'df6a51c635afe963_m02p5f1q_e14491a5_OpenImages_Kandinsky_2_2', 'df6a51c635afe963_m02jvh9_c3d348fc_OpenImages_OpenJourney', 'df6a51c635afe963_m03hj559_a91e4d6b_OpenImages_OpenJourney', 'df6a51c635afe963_m02jvh9_6cff6d88_OpenImages_StableDiffusion_v4', 'df6a51c635afe963_m04kkgm_55aa5bb9_OpenImages_StableDiffusion_XL', 'df6a51c635afe963_m03hj559_a91e4d6b_OpenImages_StableDiffusion_v5', 'df6a51c635afe963_m02p5f1q_ad750de8_OpenImages_StableDiffusion_XL', 'df6a51c635afe963_m03hj559_a91e4d6b_OpenImages_Kandinsky_2_2', 'df6a51c635afe963_m02jvh9_c3d348fc_OpenImages_StableDiffusion_v5', 'df6a51c635afe963_m03hj559_ff3d79a4_OpenImages_StableDiffusion_XL']"
e6e6865c1f6b8e87,"[""['tomato', 'pizza']""]","A pizza with tomato",4,"['e6e6865c1f6b8e87_m07j87_b26cac97_OpenImages_Kandinsky_2_2', 'e6e6865c1f6b8e87_m07j87_f76a6401_OpenImages_Kandinsky_2_2', 'e6e6865c1f6b8e87_m07j87_58cbe142_OpenImages_StableDiffusion_XL', 'e6e6865c1f6b8e87_m07j87_58cbe142_OpenImages_StableDiffusion_v4']"
b22737782d386723,"[""['human ear', 'swimwear', 'human mouth']""]","A human ear and mouth and swimwear",4,"['b22737782d386723_m039xj__2cafd563_OpenImages_OpenJourney', 'b22737782d386723_m01gkx__93159175_OpenImages_OpenJourney', 'b22737782d386723_m0283dt1_76e9604d_OpenImages_Kandinsky_2_2', 'b22737782d386723_m039xj__2cafd563_OpenImages_StableDiffusion_v5']"
38c6a73c3e1fc3d2,"[""['cowboy hat', 'hat']""]","A cowboy hat",5,"['38c6a73c3e1fc3d2_m02dl1y_7dee5358_OpenImages_Kandinsky_2_2', '38c6a73c3e1fc3d2_m02dl1y_dd1a6ddc_OpenImages_StableDiffusion_v4', '38c6a73c3e1fc3d2_m02dl1y_7dee5358_OpenImages_StableDiffusion_XL', '38c6a73c3e1fc3d2_m02dl1y_7dee5358_OpenImages_StableDiffusion_v4', '38c6a73c3e1fc3d2_m02dl1y_dd1a6ddc_OpenImages_OpenJourney']"
ebb9a47f006b7d49,"[""['saucer', 'coffee cup', 'tea', 'coffee (drink)']""]","A coffee cup on a saucer",3,"['ebb9a47f006b7d49_m02vqfm_296c2d12_OpenImages_OpenJourney', 'ebb9a47f006b7d49_m02p5f1q_9d18e4aa_OpenImages_StableDiffusion_v5', 'ebb9a47f006b7d49_m02p5f1q_c1c7ed34_OpenImages_OpenJourney']"
2ed68ac9c200a034,"[""['dice']""]","Some dice",4,"['2ed68ac9c200a034_m029b3_0a389be9_OpenImages_StableDiffusion_v5', '2ed68ac9c200a034_m029b3_7f53ded7_OpenImages_StableDiffusion_v4', '2ed68ac9c200a034_m029b3_7f53ded7_OpenImages_StableDiffusion_v4', '2ed68ac9c200a034_m029b3_a51acb6a_OpenImages_StableDiffusion_XL']"
cfc964f6e8a96301,"[""['wine', 'bottle', 'beer']""]","A bottle of wine and a beer",3,"['cfc964f6e8a96301_m01599_60dd36e0_OpenImages_OpenJourney', 'cfc964f6e8a96301_m081qc_bfb05bbd_OpenImages_Kandinsky_2_2', 'cfc964f6e8a96301_m01599_60dd36e0_OpenImages_StableDiffusion_XL']"
31c66704f5623e96,"[""['cattle', 'bull']""]","Cattle and a bull",3,"['31c66704f5623e96_m0cnyhnx_957547c9_OpenImages_OpenJourney', '31c66704f5623e96_m01xq0k1_470300eb_OpenImages_OpenJourney', '31c66704f5623e96_m0cnyhnx_957547c9_OpenImages_StableDiffusion_v5']"
3928a399e08e1758,"[""['pillow', 'studio couch', 'couch']""]","A pillow on a couch",6,"['3928a399e08e1758_m026qbn5_4b39f480_OpenImages_Kandinsky_2_2', '3928a399e08e1758_m02crq1_17c89498_OpenImages_OpenJourney', '3928a399e08e1758_m02crq1_17c89498_OpenImages_StableDiffusion_v5', '3928a399e08e1758_m034c16_248b7ab5_OpenImages_StableDiffusion_v5', '3928a399e08e1758_m026qbn5_ca01207e_OpenImages_StableDiffusion_XL', '3928a399e08e1758_m034c16_248b7ab5_OpenImages_StableDiffusion_v4']"
b2ebfacff545ad09,"[""['coin']""]","A coin",4,"['b2ebfacff545ad09_m0242l_3826bd37_OpenImages_OpenJourney', 'b2ebfacff545ad09_m0242l_b52c0917_OpenImages_StableDiffusion_XL', 'b2ebfacff545ad09_m0242l_b52c0917_OpenImages_OpenJourney', 'b2ebfacff545ad09_m0242l_b52c0917_OpenImages_StableDiffusion_XL']"
e16d9f29e2462eea,"[""['bagel', 'doughnut']""]","A bagel and a donut",5,"['e16d9f29e2462eea_m0jy4k_f3d9cda7_OpenImages_Kandinsky_2_2', 'e16d9f29e2462eea_m01fb_0_2969141c_OpenImages_StableDiffusion_XL', 'e16d9f29e2462eea_m0jy4k_94e6f699_OpenImages_OpenJourney', 'e16d9f29e2462eea_m0jy4k_f3d9cda7_OpenImages_StableDiffusion_v5', 'e16d9f29e2462eea_m01fb_0_baa743c5_OpenImages_OpenJourney']"
9e38e554494bd9a5,"[""['duck', 'swan']""]","A duck or a swan",3,"['9e38e554494bd9a5_m0dftk_2d7ae3cb_OpenImages_OpenJourney', '9e38e554494bd9a5_m0dftk_c800213e_OpenImages_OpenJourney', '9e38e554494bd9a5_m0dftk_c800213e_OpenImages_StableDiffusion_v5']"
1e74328369e70739,"[""['grapefruit']""]","A grapefruit",3,"['1e74328369e70739_m0hqkz_4851b222_OpenImages_Kandinsky_2_2', '1e74328369e70739_m0hqkz_668d48c1_OpenImages_StableDiffusion_v4', '1e74328369e70739_m0hqkz_4851b222_OpenImages_Kandinsky_2_2']"
574c680e0b62ef73,"[""['tortoise', 'sea turtle']""]","A tortoise or a sea turtle",4,"['574c680e0b62ef73_m0120dh_01aa2644_OpenImages_StableDiffusion_v4', '574c680e0b62ef73_m011k07_762a3a4c_OpenImages_StableDiffusion_XL', '574c680e0b62ef73_m011k07_762a3a4c_OpenImages_StableDiffusion_v5', '574c680e0b62ef73_m011k07_4cc11eeb_OpenImages_OpenJourney']"
0650a130d7f707b5,"[""['turkey', 'chicken']""]","A turkey or a chicken",4,"['0650a130d7f707b5_m0jly1_08143be0_OpenImages_OpenJourney', '0650a130d7f707b5_m09b5t_10fc6a1a_OpenImages_StableDiffusion_XL', '0650a130d7f707b5_m09b5t_6a5a25e0_OpenImages_OpenJourney', '0650a130d7f707b5_m0jly1_08143be0_OpenImages_StableDiffusion_v5']"
35abdcbd62e7f8a4,"[""['clothing']""]","A piece of clothing",3,"['35abdcbd62e7f8a4_m09j2d_92fb90d1_OpenImages_StableDiffusion_v5', '35abdcbd62e7f8a4_m09j2d_92fb90d1_OpenImages_OpenJourney', '35abdcbd62e7f8a4_m09j2d_92fb90d1_OpenImages_Kandinsky_2_2']"
b9ed4725c0ca9f60,"[""['turkey']""]","A turkey",3,"['b9ed4725c0ca9f60_m0jly1_9074f7e9_OpenImages_StableDiffusion_v5', 'b9ed4725c0ca9f60_m0jly1_348ab3ab_OpenImages_OpenJourney', 'b9ed4725c0ca9f60_m0jly1_348ab3ab_OpenImages_StableDiffusion_v4']"
8e164d1a6f6edbf4,"[""['pretzel']""]","A pretzel",3,"['8e164d1a6f6edbf4_m01f91__4f6b7a78_OpenImages_StableDiffusion_v4', '8e164d1a6f6edbf4_m01f91__52f0f8d7_OpenImages_Kandinsky_2_2', '8e164d1a6f6edbf4_m01f91__4f6b7a78_OpenImages_StableDiffusion_v5']"
1290db73f773e299,"[""['tomato', 'carrot']""]","A salad with apple tomato and carrot",3,"['1290db73f773e299_m07j87_c6d0fa20_OpenImages_Kandinsky_2_2', '1290db73f773e299_m0fj52s_5d40410d_OpenImages_OpenJourney', '1290db73f773e299_m0fj52s_230f4cf8_OpenImages_StableDiffusion_XL']"
22d9e033dadee2ab,"[""['jug', 'vase', 'teapot', 'pitcher (container)']""]","A jug or a vase or a teapot or a pitcher",3,"['22d9e033dadee2ab_m08hvt4_00b99c09_OpenImages_StableDiffusion_v5', '22d9e033dadee2ab_m01fh4r_c1dd581a_OpenImages_StableDiffusion_XL', '22d9e033dadee2ab_m08hvt4_00b99c09_OpenImages_StableDiffusion_v4']"
70a6c792e498bccc,"[""['studio couch', 'loveseat']""]","A loveseat couch",3,"['70a6c792e498bccc_m026qbn5_3d7adacf_OpenImages_StableDiffusion_XL', '70a6c792e498bccc_m0703r8_1414439d_OpenImages_OpenJourney', '70a6c792e498bccc_m0703r8_1414439d_OpenImages_Kandinsky_2_2']"
addd2b526748b761,"[""['cowboy hat', 'fedora']""]","A fedora cowboy hat",3,"['addd2b526748b761_m02fq_6_e9d32cf1_OpenImages_OpenJourney', 'addd2b526748b761_m025rp___2f4e6452_OpenImages_StableDiffusion_v5', 'addd2b526748b761_m02fq_6_e9d32cf1_OpenImages_StableDiffusion_XL']"
a273f504b47d0670,"[""['carnivore', 'cat']""]","A carnivore cat",6,"['a273f504b47d0670_m01yrx_7e16ca94_OpenImages_StableDiffusion_XL', 'a273f504b47d0670_m01yrx_a0626e8b_OpenImages_StableDiffusion_v5', 'a273f504b47d0670_m01yrx_a0626e8b_OpenImages_OpenJourney', 'a273f504b47d0670_m01yrx_7e16ca94_OpenImages_StableDiffusion_XL', 'a273f504b47d0670_m01yrx_7e16ca94_OpenImages_StableDiffusion_v4', 'a273f504b47d0670_m01yrx_a0626e8b_OpenImages_StableDiffusion_XL']"
89d8c4de1f2f3f07,"[""['laptop', 'computer keyboard']""]","A laptop anda computer keyboard",5,"['89d8c4de1f2f3f07_m01m2v_dfc66fe6_OpenImages_StableDiffusion_v4', '89d8c4de1f2f3f07_m01m2v_dfc66fe6_OpenImages_Kandinsky_2_2', '89d8c4de1f2f3f07_m01c648_2e23d99b_OpenImages_StableDiffusion_v5', '89d8c4de1f2f3f07_m01m2v_a3069cf0_OpenImages_StableDiffusion_XL', '89d8c4de1f2f3f07_m01m2v_dfc66fe6_OpenImages_StableDiffusion_XL']"
5bf182c14ade8c4f,"[""['horse']""]","A horse",3,"['5bf182c14ade8c4f_m03k3r_e3181618_OpenImages_Kandinsky_2_2', '5bf182c14ade8c4f_m03k3r_e3181618_OpenImages_StableDiffusion_v5', '5bf182c14ade8c4f_m03k3r_e3181618_OpenImages_StableDiffusion_v4']"
8440b82a456faf37,"[""['cake']""]","A cake",4,"['8440b82a456faf37_m0fszt_59c05034_OpenImages_StableDiffusion_v4', '8440b82a456faf37_m0fszt_d94f42f2_OpenImages_StableDiffusion_v5', '8440b82a456faf37_m0fszt_24523a37_OpenImages_StableDiffusion_v5', '8440b82a456faf37_m0fszt_775c8ed3_OpenImages_OpenJourney']"
95653b68e47ff420,"[""['flowerpot']""]","A flower pot",3,"['95653b68e47ff420_m0fm3zh_5cfefc5f_OpenImages_OpenJourney', '95653b68e47ff420_m0fm3zh_5cfefc5f_OpenImages_StableDiffusion_XL', '95653b68e47ff420_m0fm3zh_79c82841_OpenImages_StableDiffusion_v5']"
ef80dcc193773eae,"[""['woman', 'girl']""]","A woman girl",3,"['ef80dcc193773eae_m03bt1vf_2cd4f65c_OpenImages_StableDiffusion_XL', 'ef80dcc193773eae_m03bt1vf_6f0aded2_OpenImages_StableDiffusion_v5', 'ef80dcc193773eae_m03bt1vf_6f0aded2_OpenImages_Kandinsky_2_2']"
7936076e23541980,"[""['squash (plant)']""]","A squash plant",3,"['7936076e23541980_m0dv77_a9087a10_OpenImages_StableDiffusion_XL', '7936076e23541980_m0dv77_3c062ae8_OpenImages_StableDiffusion_XL', '7936076e23541980_m0dv77_3c062ae8_OpenImages_StableDiffusion_XL']"
1993005e3e47a261,"[""['jeans', 'trousers', 'human body']""]","Jeans or trousers on a human body",3,"['1993005e3e47a261_m07mhn_9b27f672_OpenImages_Kandinsky_2_2', '1993005e3e47a261_m0fly7_18191fca_OpenImages_OpenJourney', '1993005e3e47a261_m02p0tk3_762e81a4_OpenImages_Kandinsky_2_2']"
dde0f0d1cb4c50dc,"[""['carnivore']""]","A carnivore",3,"['dde0f0d1cb4c50dc_m01lrl_a68188f0_OpenImages_StableDiffusion_v5', 'dde0f0d1cb4c50dc_m01lrl_84ad28f3_OpenImages_StableDiffusion_v4', 'dde0f0d1cb4c50dc_m01lrl_84ad28f3_OpenImages_OpenJourney']"
5cb4587ec30a3020,"[""['pig']""]","A pig",4,"['5cb4587ec30a3020_m068zj_feb37ced_OpenImages_StableDiffusion_v4', '5cb4587ec30a3020_m068zj_feb37ced_OpenImages_Kandinsky_2_2', '5cb4587ec30a3020_m068zj_71956119_OpenImages_Kandinsky_2_2', '5cb4587ec30a3020_m068zj_62913396_OpenImages_Kandinsky_2_2']"
179846a7e34ba228,"[""['suit', 'human ear']""]","A human ear in a suit",3,"['179846a7e34ba228_m039xj__28027b21_OpenImages_StableDiffusion_v5', '179846a7e34ba228_m039xj__28027b21_OpenImages_OpenJourney', '179846a7e34ba228_m01xyhv_91d92642_OpenImages_StableDiffusion_v5']"
adc6cb08fcafcf77,"[""['cattle']""]","Cattle",4,"['adc6cb08fcafcf77_m01xq0k1_be028a0d_OpenImages_StableDiffusion_v5', 'adc6cb08fcafcf77_m01xq0k1_0350796c_OpenImages_OpenJourney', 'adc6cb08fcafcf77_m01xq0k1_40460cae_OpenImages_OpenJourney', 'adc6cb08fcafcf77_m01xq0k1_0350796c_OpenImages_StableDiffusion_XL']"
55917f4c7f266f73,"[""['pen']""]","A pen",4,"['55917f4c7f266f73_m0k1tl_319427b1_OpenImages_StableDiffusion_XL', '55917f4c7f266f73_m0k1tl_5c6b85c2_OpenImages_StableDiffusion_v5', '55917f4c7f266f73_m0k1tl_319427b1_OpenImages_StableDiffusion_XL', '55917f4c7f266f73_m0k1tl_e4400383_OpenImages_Kandinsky_2_2']"
d19f33c0904d6776,"[""['wheel', 'bus']""]","Wheels of a bus",3,"['d19f33c0904d6776_m083wq_19f888ca_OpenImages_Kandinsky_2_2', 'd19f33c0904d6776_m083wq_19f888ca_OpenImages_StableDiffusion_v5', 'd19f33c0904d6776_m01bjv_23251d24_OpenImages_StableDiffusion_v5']"
a7feceea20efd89f,"[""['cowboy hat', 'sun hat', 'fedora']""]","A cowboy hat or a sun hat or a fedora",4,"['a7feceea20efd89f_m02fq_6_22e65551_OpenImages_OpenJourney', 'a7feceea20efd89f_m02wbtzl_284ca5bf_OpenImages_OpenJourney', 'a7feceea20efd89f_m025rp___f9731f52_OpenImages_OpenJourney', 'a7feceea20efd89f_m02wbtzl_284ca5bf_OpenImages_Kandinsky_2_2']"
faf6d30a2f4398af,"[""['roller skates', 'girl', 'trousers']""]","A girl with trousers and roller skates",4,"['faf6d30a2f4398af_m07mhn_7bda4aff_OpenImages_OpenJourney', 'faf6d30a2f4398af_m07mhn_7bda4aff_OpenImages_StableDiffusion_v5', 'faf6d30a2f4398af_m05r655_d8c19347_OpenImages_OpenJourney', 'faf6d30a2f4398af_m07mhn_7bda4aff_OpenImages_Kandinsky_2_2']"
347b0afa5c8808d8,"[""['tart', 'strawberry']""]","A strawberry tart",7,"['347b0afa5c8808d8_m02zvsm_79cb223f_OpenImages_StableDiffusion_XL', '347b0afa5c8808d8_m02zvsm_79cb223f_OpenImages_StableDiffusion_v5', '347b0afa5c8808d8_m07fbm7_c96ec8ad_OpenImages_StableDiffusion_v5', '347b0afa5c8808d8_m07fbm7_8c01874c_OpenImages_StableDiffusion_v5', '347b0afa5c8808d8_m07fbm7_e5f787c6_OpenImages_StableDiffusion_XL', '347b0afa5c8808d8_m07fbm7_06892da6_OpenImages_StableDiffusion_v5', '347b0afa5c8808d8_m07fbm7_8c01874c_OpenImages_StableDiffusion_XL']"
925d1489dc88f3f3,"[""['hamburger']""]","A hamburger",3,"['925d1489dc88f3f3_m0cdn1_bf4e8ed6_OpenImages_OpenJourney', '925d1489dc88f3f3_m0cdn1_bf4e8ed6_OpenImages_StableDiffusion_XL', '925d1489dc88f3f3_m0cdn1_bbe0c0f8_OpenImages_StableDiffusion_XL']"
3df749836e00ec37,"[""['goose', 'swan']""]","A goose or a swan",3,"['3df749836e00ec37_m0dbvp_fc31266a_OpenImages_OpenJourney', '3df749836e00ec37_m0dftk_41ce9862_OpenImages_Kandinsky_2_2', '3df749836e00ec37_m0dftk_41ce9862_OpenImages_StableDiffusion_v5']"
4e9df759ce180a15,"[""['woman', 'football']""]","A woman playing football",3,"['4e9df759ce180a15_m01226z_05483c8a_OpenImages_StableDiffusion_v5', '4e9df759ce180a15_m03bt1vf_c8cc79ef_OpenImages_OpenJourney', '4e9df759ce180a15_m01226z_05483c8a_OpenImages_StableDiffusion_XL']"
fdc74a42fdd67589,"[""['saucer', 'coffee cup', 'coffee (drink)']""]","Drinking from a coffee cup on a saucer",3,"['fdc74a42fdd67589_m02vqfm_8d96e07d_OpenImages_StableDiffusion_v5', 'fdc74a42fdd67589_m02vqfm_8d96e07d_OpenImages_StableDiffusion_XL', 'fdc74a42fdd67589_m02p5f1q_e099e66b_OpenImages_StableDiffusion_v5']"
b2a369f311184a17,"[""['eagle', 'raven']""]","An eagle and a raven",3,"['b2a369f311184a17_m06j2d_65d81167_OpenImages_StableDiffusion_v4', 'b2a369f311184a17_m09csl_a810f93f_OpenImages_Kandinsky_2_2', 'b2a369f311184a17_m09csl_a810f93f_OpenImages_StableDiffusion_v5']"
958db65f66dd29ea,"[""['coffee cup', 'bowl']""]","A coffee cup and a bowl",3,"['958db65f66dd29ea_m04kkgm_ada101f8_OpenImages_StableDiffusion_XL', '958db65f66dd29ea_m04kkgm_815a4261_OpenImages_Kandinsky_2_2', '958db65f66dd29ea_m04kkgm_815a4261_OpenImages_StableDiffusion_XL']"
fe1580f27cfe4c67,"[""['pastry', 'cake']""]","A pastry and a cake",5,"['fe1580f27cfe4c67_m0fszt_120c73cc_OpenImages_StableDiffusion_XL', 'fe1580f27cfe4c67_m0fszt_18a5b5bc_OpenImages_Kandinsky_2_2', 'fe1580f27cfe4c67_m0fszt_3ac99778_OpenImages_OpenJourney', 'fe1580f27cfe4c67_m0fszt_fb9a599d_OpenImages_OpenJourney', 'fe1580f27cfe4c67_m0fszt_af32e58d_OpenImages_StableDiffusion_XL']"
eab69fe27b0d1b84,"[""['reptile']""]","A reptile",3,"['eab69fe27b0d1b84_m06bt6_93974b9f_OpenImages_Kandinsky_2_2', 'eab69fe27b0d1b84_m06bt6_93974b9f_OpenImages_Kandinsky_2_2', 'eab69fe27b0d1b84_m06bt6_93974b9f_OpenImages_StableDiffusion_XL']"
d78ddd3457118747,"[""['jug', 'pitcher (container)', 'strawberry']""]","A jug or a pitcher with strawberries",3,"['d78ddd3457118747_m07fbm7_91d310d1_OpenImages_StableDiffusion_v4', 'd78ddd3457118747_m07fbm7_f48c9b9d_OpenImages_StableDiffusion_v4', 'd78ddd3457118747_m08hvt4_7b6d7eed_OpenImages_Kandinsky_2_2']"
da3eaba337a1c0e4,"[""['tomato', 'bell pepper', 'squash (plant)']""]","A tomato, bell pepper and squash plant",3,"['da3eaba337a1c0e4_m0jg57_f4d192dd_OpenImages_StableDiffusion_v4', 'da3eaba337a1c0e4_m07j87_29d96653_OpenImages_OpenJourney', 'da3eaba337a1c0e4_m0dv77_26616148_OpenImages_StableDiffusion_v5']"
b281c337a69f4e52,"[""['coffee (drink)', 'human body', 'saucer', 'coffee cup', 'tea']""]","A human body drinking coffee from a cup",5,"['b281c337a69f4e52_m02p0tk3_546fea16_OpenImages_OpenJourney', 'b281c337a69f4e52_m02vqfm_b5bd6eee_OpenImages_StableDiffusion_v5', 'b281c337a69f4e52_m03q5c7_fb8ab5e1_OpenImages_Kandinsky_2_2', 'b281c337a69f4e52_m02vqfm_b5bd6eee_OpenImages_Kandinsky_2_2', 'b281c337a69f4e52_m02p5f1q_324dfef1_OpenImages_StableDiffusion_v5']"
4b3cadd107cd92b1,"[""['cocktail', 'drink', 'juice']""]","A cocktail drink with juice",3,"['4b3cadd107cd92b1_m01z1kdw_c344db55_OpenImages_Kandinsky_2_2', '4b3cadd107cd92b1_m01z1kdw_c344db55_OpenImages_StableDiffusion_v4', '4b3cadd107cd92b1_m01z1kdw_c344db55_OpenImages_OpenJourney']"
221b481a8ee7e11d,"[""['grapefruit', 'lemon (plant)']""]","A grapefruit or lemon",6,"['221b481a8ee7e11d_m09k_b_b8b4b199_OpenImages_StableDiffusion_XL', '221b481a8ee7e11d_m09k_b_d74e8a54_OpenImages_StableDiffusion_XL', '221b481a8ee7e11d_m0hqkz_2f5ca57f_OpenImages_Kandinsky_2_2', '221b481a8ee7e11d_m0hqkz_23f53460_OpenImages_OpenJourney', '221b481a8ee7e11d_m0hqkz_23f53460_OpenImages_StableDiffusion_XL', '221b481a8ee7e11d_m0hqkz_23f53460_OpenImages_Kandinsky_2_2']"
dc012ea9e1406bfa,"[""['sun hat', 'horse', 'sombrero']""]","A horse and a sun hat and a sombrero",4,"['dc012ea9e1406bfa_m02jfl0_8ea79b20_OpenImages_OpenJourney', 'dc012ea9e1406bfa_m02jfl0_8ea79b20_OpenImages_StableDiffusion_XL', 'dc012ea9e1406bfa_m02wbtzl_eb9e4c2a_OpenImages_StableDiffusion_XL', 'dc012ea9e1406bfa_m02wbtzl_4b494b83_OpenImages_StableDiffusion_v5']"
f884aa07d36a636f,"[""['segway']""]","A group of segways",3,"['f884aa07d36a636f_m076bq_41e4b2ba_OpenImages_StableDiffusion_XL', 'f884aa07d36a636f_m076bq_9910294d_OpenImages_Kandinsky_2_2', 'f884aa07d36a636f_m076bq_9910294d_OpenImages_StableDiffusion_v4']"
05da9a3a550ceeed,"[""['ball (object)']""]","A ball",3,"['05da9a3a550ceeed_m018xm_f3fa382f_OpenImages_Kandinsky_2_2', '05da9a3a550ceeed_m018xm_2afa8044_OpenImages_Kandinsky_2_2', '05da9a3a550ceeed_m018xm_2afa8044_OpenImages_StableDiffusion_XL']"
3fc30c8644f09b0f,"[""['truck', 'van', 'ambulance']""]","A truck and a van and an ambulance",3,"['3fc30c8644f09b0f_m07r04_ede98599_OpenImages_StableDiffusion_v4', '3fc30c8644f09b0f_m07r04_ede98599_OpenImages_OpenJourney', '3fc30c8644f09b0f_m0h2r6_8c7574c2_OpenImages_StableDiffusion_XL']"
2dd63a5811653e8d,"[""['washing machine', 'chest of drawers']""]","A washing machine and a chest of drawers",4,"['2dd63a5811653e8d_m05kyg__8c49788e_OpenImages_Kandinsky_2_2', '2dd63a5811653e8d_m05kyg__8c4b7e16_OpenImages_StableDiffusion_v5', '2dd63a5811653e8d_m05kyg__8c49788e_OpenImages_StableDiffusion_XL', '2dd63a5811653e8d_m05kyg__8c4b7e16_OpenImages_Kandinsky_2_2']"
e470100eed3c6c1e,"[""['woman', 'volleyball (ball)', 'swimwear', 'man']""]","A woman and a man playing volleyball in swimwear",3,"['e470100eed3c6c1e_m01gkx__87f3f4c5_OpenImages_StableDiffusion_XL', 'e470100eed3c6c1e_m01gkx__8a8e5e6d_OpenImages_StableDiffusion_XL', 'e470100eed3c6c1e_m02rgn06_5b3655aa_OpenImages_StableDiffusion_XL']"
bdcb4068d4772da1,"[""['cheese']""]","Some cheese",3,"['bdcb4068d4772da1_m01nkt_d623ca2d_OpenImages_StableDiffusion_v5', 'bdcb4068d4772da1_m01nkt_248b95f2_OpenImages_OpenJourney', 'bdcb4068d4772da1_m01nkt_248b95f2_OpenImages_StableDiffusion_v5']"
8e5632d35c91e78d,"[""['cucumber', 'squash (plant)', 'zucchini']""]","A cucumber or a zucchini or a squash",3,"['8e5632d35c91e78d_m0dv77_f2bb68e3_OpenImages_StableDiffusion_v4', '8e5632d35c91e78d_m015x4r_ac49df51_OpenImages_OpenJourney', '8e5632d35c91e78d_m0dv77_f2bb68e3_OpenImages_OpenJourney']"
58a0c796e16d767e,"[""['laptop', 'vase', 'flowerpot']""]","A laptop and a flower pot",3,"['58a0c796e16d767e_m01c648_913664ae_OpenImages_OpenJourney', '58a0c796e16d767e_m01c648_913664ae_OpenImages_Kandinsky_2_2', '58a0c796e16d767e_m0fm3zh_7aa7b4d4_OpenImages_OpenJourney']"
781a6f4611f566b7,"[""['bottle', 'beer']""]","A beer bottle",3,"['781a6f4611f566b7_m04dr76w_f28307cb_OpenImages_Kandinsky_2_2', '781a6f4611f566b7_m01599_4f57c69d_OpenImages_Kandinsky_2_2', '781a6f4611f566b7_m01599_0c59ba6f_OpenImages_StableDiffusion_v4']"
56401bf3ff33c9ed,"[""['suit']""]","A suit",3,"['56401bf3ff33c9ed_m01xyhv_755b1dc6_OpenImages_StableDiffusion_XL', '56401bf3ff33c9ed_m01xyhv_755b1dc6_OpenImages_StableDiffusion_v4', '56401bf3ff33c9ed_m01xyhv_755b1dc6_OpenImages_StableDiffusion_v5']"
f45544793dac3d4c,"[""['elephant']""]","An elephant",4,"['f45544793dac3d4c_m0bwd_0j_0a55c29d_OpenImages_Kandinsky_2_2', 'f45544793dac3d4c_m0bwd_0j_0a55c29d_OpenImages_Kandinsky_2_2', 'f45544793dac3d4c_m0bwd_0j_0a55c29d_OpenImages_StableDiffusion_v4', 'f45544793dac3d4c_m0bwd_0j_0a55c29d_OpenImages_OpenJourney']"
253425099d3393de,"[""['miniskirt', 'jeans']""]","A jeans miniskirt",3,"['253425099d3393de_m01cmb2_7d7de923_OpenImages_OpenJourney', '253425099d3393de_m0fly7_52a988bc_OpenImages_OpenJourney', '253425099d3393de_m01cmb2_7d7de923_OpenImages_Kandinsky_2_2']"
d563d1c04e5cf154,"[""['football']""]","Football",3,"['d563d1c04e5cf154_m01226z_9234f248_OpenImages_OpenJourney', 'd563d1c04e5cf154_m01226z_9234f248_OpenImages_StableDiffusion_XL', 'd563d1c04e5cf154_m01226z_9234f248_OpenImages_StableDiffusion_v5']"
be3e49b80af4e60c,"[""['bird', 'chicken']""]","A chicken bird",3,"['be3e49b80af4e60c_m015p6_18749db3_OpenImages_StableDiffusion_v5', 'be3e49b80af4e60c_m09b5t_0ae29167_OpenImages_StableDiffusion_v4', 'be3e49b80af4e60c_m09b5t_0ae29167_OpenImages_StableDiffusion_XL']"
63cdf8c23f197ee5,"[""['bus']""]","A bus",3,"['63cdf8c23f197ee5_m01bjv_1d8284df_OpenImages_StableDiffusion_XL', '63cdf8c23f197ee5_m01bjv_3229c193_OpenImages_StableDiffusion_XL', '63cdf8c23f197ee5_m01bjv_3229c193_OpenImages_Kandinsky_2_2']"
33e9b80ec55e4689,"[""['hat']""]","A hat",3,"['33e9b80ec55e4689_m02dl1y_e786a1ad_OpenImages_StableDiffusion_v4', '33e9b80ec55e4689_m02dl1y_e786a1ad_OpenImages_Kandinsky_2_2', '33e9b80ec55e4689_m02dl1y_f3b6f6a2_OpenImages_StableDiffusion_v5']"
0ab071932a440ed7,"[""['pastry', 'pizza']""]","A pastry and a pizza",3,"['0ab071932a440ed7_m0663v_ddbc29c7_OpenImages_Kandinsky_2_2', '0ab071932a440ed7_m0663v_ddbc29c7_OpenImages_Kandinsky_2_2', '0ab071932a440ed7_m0hnyx_e01b6c30_OpenImages_OpenJourney']"
8db04c13559176c0,"[""['shorts', 'volleyball (ball)', 'swimwear']""]","Swimwear shorts and a volleyball",3,"['8db04c13559176c0_m01gkx__62b44210_OpenImages_StableDiffusion_v5', '8db04c13559176c0_m01gkx__62b44210_OpenImages_StableDiffusion_v4', '8db04c13559176c0_m01gkx__ab983024_OpenImages_Kandinsky_2_2']"
