,image_id,image_path,ratio_category,entities,label,og_image
5228,823beb9965c2c811,original/images/OpenImages/823beb9965c2c811.jpg,,,real,
5229,6170ab77937dc7dd,original/images/OpenImages/6170ab77937dc7dd.jpg,,['fixed-wing aircraft'],real,
5232,c1a3dda79f25a3cd,original/images/OpenImages/c1a3dda79f25a3cd.jpg,,,real,
5234,43200d1e5c86e555_m0jg57_a275b772_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/bird.jpeg,bin5,['bell pepper'],fake,43200d1e5c86e555
5236,195bd955b9f2dce9,original/images/OpenImages/195bd955b9f2dce9.jpg,,"['boy', 'human ear', 'human mouth']",real,
5238,f84355fd72ad8eb1_m0388q_593ba44b_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/digital_artwork.jpeg,bin3,['grape'],fake,f84355fd72ad8eb1
5240,ef1c92617f2a63e3,original/images/OpenImages/ef1c92617f2a63e3.jpg,,['woman'],real,
5245,580b2fe0333192e0,original/images/OpenImages/580b2fe0333192e0.jpg,,"['coffee (drink)', 'coffee cup']",real,
5246,34e3a3602aff3c7d,original/images/OpenImages/34e3a3602aff3c7d.jpg,,['cat'],real,
5254,3f9816611946eec6,original/images/OpenImages/3f9816611946eec6.jpg,,['vehicle registration plate'],real,
5256,1c1531439e04585d,original/images/OpenImages/1c1531439e04585d.jpg,,['dress'],real,
5259,1fa63e1d3a692d27,original/images/OpenImages/1fa63e1d3a692d27.jpg,,['vehicle registration plate'],real,
5261,fb43156f7d0a6b94_m0_cp5_cd842f8a_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_foggy_day.jpeg,bin1,"['platter', 'oyster']",fake,fb43156f7d0a6b94
5263,af7dd2309fa044ee,original/images/OpenImages/af7dd2309fa044ee.jpg,,['flag'],real,
5270,c3536cbba41a1e1d,original/images/OpenImages/c3536cbba41a1e1d.jpg,,['bicycle wheel'],real,
5275,36f8cf968f7031b2,original/images/OpenImages/36f8cf968f7031b2.jpg,,,real,
5276,c543348e219e3e45,original/images/OpenImages/c543348e219e3e45.jpg,,,real,
5278,86b7d250506315c0,original/images/OpenImages/86b7d250506315c0.jpg,,"['muffin', 'cake']",real,
5284,c36e427297cc4ff6,original/images/OpenImages/c36e427297cc4ff6.jpg,,['carnivore'],real,
5285,347b0afa5c8808d8_m02zvsm_79cb223f_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/fluffy.jpeg,bin5,"['tart', 'strawberry']",fake,347b0afa5c8808d8
5286,d9d0cc4eba730a94,original/images/OpenImages/d9d0cc4eba730a94.jpg,,['polar bear'],real,
5287,516a2419668bd201,original/images/OpenImages/516a2419668bd201.jpg,,['broccoli'],real,
5291,7a100897adc1b8e0,original/images/OpenImages/7a100897adc1b8e0.jpg,,"['book', 'piano', 'harpsichord']",real,
5293,68e2e0ed173941f4,original/images/OpenImages/68e2e0ed173941f4.jpg,,,real,
5297,1f286c4bb30960f5,original/images/OpenImages/1f286c4bb30960f5.jpg,,,real,
5299,b50920f20379d688,original/images/OpenImages/b50920f20379d688.jpg,,['laptop'],real,
5300,68df6580fd5a9809,original/images/OpenImages/68df6580fd5a9809.jpg,,,real,
5307,347b0afa5c8808d8,original/images/OpenImages/347b0afa5c8808d8.jpg,,"['tart', 'strawberry']",real,
5309,f6ba1b47b09fe8cc,original/images/OpenImages/f6ba1b47b09fe8cc.jpg,,['suit'],real,
5312,0650a130d7f707b5,original/images/OpenImages/0650a130d7f707b5.jpg,,"['turkey', 'chicken']",real,
5313,8519009bf6c10fec,original/images/OpenImages/8519009bf6c10fec.jpg,,['filing cabinet'],real,
5317,85ae5fb54bb713d0,original/images/OpenImages/85ae5fb54bb713d0.jpg,,"['orange (fruit)', 'grapefruit', 'lemon (plant)']",real,
5318,0c88431f0fc1ba48,original/images/OpenImages/0c88431f0fc1ba48.jpg,,,real,
5320,f68bc99bc0133a93,original/images/OpenImages/f68bc99bc0133a93.jpg,,['camera'],real,
5321,36f8cf968f7031b2,original/images/OpenImages/36f8cf968f7031b2.jpg,,['waffle'],real,
5323,79e595c386d01fce,original/images/OpenImages/79e595c386d01fce.jpg,,['fixed-wing aircraft'],real,
5331,01c0e4565bf7fdcc,original/images/OpenImages/01c0e4565bf7fdcc.jpg,,"['jeans', 'trousers']",real,
5332,f443ace9d8ffad9a,original/images/OpenImages/f443ace9d8ffad9a.jpg,,"['car', 'vehicle registration plate']",real,
5333,3fc30c8644f09b0f_m07r04_ede98599_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_pile_of_fries.jpeg,bin5,"['truck', 'van', 'ambulance']",fake,3fc30c8644f09b0f
5340,d4ec068ef80b267d,original/images/OpenImages/d4ec068ef80b267d.jpg,,['glove'],real,
5343,b5d4d36dc92c682e,original/images/OpenImages/b5d4d36dc92c682e.jpg,,['canoe'],real,
5345,e72fd446c71f1565,original/images/OpenImages/e72fd446c71f1565.jpg,,['guitar'],real,
5352,05f18e396c0602e8,original/images/OpenImages/05f18e396c0602e8.jpg,,['bell pepper'],real,
5353,619a66a0a8e51846,original/images/OpenImages/619a66a0a8e51846.jpg,,"['oven', 'microwave oven']",real,
5355,b14d827d821c1d9e,original/images/OpenImages/b14d827d821c1d9e.jpg,,"['cattle', 'bull']",real,
5358,8d7fdbe0a3ad74dd,original/images/OpenImages/8d7fdbe0a3ad74dd.jpg,,['mobile phone'],real,
5362,9980f148e56325da,original/images/OpenImages/9980f148e56325da.jpg,,,real,
5363,14882d65e1cfb6b3,original/images/OpenImages/14882d65e1cfb6b3.jpg,,"['woman', 'luggage and bags', 'suitcase']",real,
5369,8f0383180bc92f96,original/images/OpenImages/8f0383180bc92f96.jpg,,,real,
5370,175d58a18a0bd278_m0dbvp_99bc467c_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/maraschino_cherry_floating_in_it.jpeg,bin4,"['goose', 'duck']",fake,175d58a18a0bd278
5382,1c9af1dfe8b79cb1,original/images/OpenImages/1c9af1dfe8b79cb1.jpg,,['flowerpot'],real,
5383,d641598ba41f7494,original/images/OpenImages/d641598ba41f7494.jpg,,['couch'],real,
5387,10004554bc874b75,original/images/OpenImages/10004554bc874b75.jpg,,"['wine', 'bottle']",real,
5402,5c830d5a71da1390,original/images/OpenImages/5c830d5a71da1390.jpg,,['toy'],real,
5403,6660d89a54c89209,original/images/OpenImages/6660d89a54c89209.jpg,,,real,
5405,f5917eb2080566dc,original/images/OpenImages/f5917eb2080566dc.jpg,,"['boy', 'girl']",real,
5406,217512510866cdda,original/images/OpenImages/217512510866cdda.jpg,,['girl'],real,
5407,875338d0d45abc20,original/images/OpenImages/875338d0d45abc20.jpg,,"['cocktail', 'orange (fruit)', 'juice', 'lemon (plant)']",real,
5418,b2910295682b6c73,original/images/OpenImages/b2910295682b6c73.jpg,,"['car', 'vehicle registration plate']",real,
5421,626978826a473e2d,original/images/OpenImages/626978826a473e2d.jpg,,['bicycle wheel'],real,
5423,14647b2ea4225a04,original/images/OpenImages/14647b2ea4225a04.jpg,,['sculpture'],real,
5425,499e98ebd2515f1d,original/images/OpenImages/499e98ebd2515f1d.jpg,,"['aircraft', 'fixed-wing aircraft']",real,
5427,81951dc008d39fce,original/images/OpenImages/81951dc008d39fce.jpg,,['mushroom'],real,
5429,56cd178631720379,original/images/OpenImages/56cd178631720379.jpg,,['toy'],real,
5438,b58f1f88f8fbd38a,original/images/OpenImages/b58f1f88f8fbd38a.jpg,,['starfish'],real,
5441,22f60650322f1dfe,original/images/OpenImages/22f60650322f1dfe.jpg,,['vehicle registration plate'],real,
5443,aa2b39663d8a9b80,original/images/OpenImages/aa2b39663d8a9b80.jpg,,['lemon (plant)'],real,
5445,5b7b026591108494,original/images/OpenImages/5b7b026591108494.jpg,,,real,
5447,7b4e7878bf1aecb3_m01tcjp_2f8dba73_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/vintage.jpeg,bin5,['muffin'],fake,7b4e7878bf1aecb3
5449,a2d44c9a273d758d,original/images/OpenImages/a2d44c9a273d758d.jpg,,['motorcycle'],real,
5450,4ced0a2cd1d2672a,original/images/OpenImages/4ced0a2cd1d2672a.jpg,,['high heels'],real,
5454,063ddc99b62aad66,original/images/OpenImages/063ddc99b62aad66.jpg,,['swimwear'],real,
5457,daa5d98515e5d123,original/images/OpenImages/daa5d98515e5d123.jpg,,['skyscraper'],real,
5460,27ba2858e4182e7b_m01c648_1d483fb4_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_wooden_porch.jpeg,bin4,"['computer keyboard', 'laptop']",fake,27ba2858e4182e7b
5461,6b7101f2ce52d54c,original/images/OpenImages/6b7101f2ce52d54c.jpg,,['piano'],real,
5463,3df749836e00ec37_m0dftk_41ce9862_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/blue_tie.jpeg,bin1,"['goose', 'swan']",fake,3df749836e00ec37
5465,2406df385f602b9b_m027pcv_ab204586_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_on_a_hot_day.jpeg,bin3,"['zucchini', 'cucumber']",fake,2406df385f602b9b
5467,35abdcbd62e7f8a4_m09j2d_92fb90d1_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/fried.jpeg,bin3,['clothing'],fake,35abdcbd62e7f8a4
5475,55ee7008154e2d9b,original/images/OpenImages/55ee7008154e2d9b.jpg,,,real,
5476,0f9f66a924b55725,original/images/OpenImages/0f9f66a924b55725.jpg,,['skyscraper'],real,
5479,b5edcef497879d0e,original/images/OpenImages/b5edcef497879d0e.jpg,,['piano'],real,
5480,52349fc49811c9bd,original/images/OpenImages/52349fc49811c9bd.jpg,,"['clothing', 'horse']",real,
5481,3c9ce1767a62f90e,original/images/OpenImages/3c9ce1767a62f90e.jpg,,['raccoon'],real,
5485,76d67fe26f7576aa_m03qrc_a099669b_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/festive.jpeg,bin5,"['mouse', 'hamster']",fake,76d67fe26f7576aa
5489,52c49430de9b4f36,original/images/OpenImages/52c49430de9b4f36.jpg,,['monkey'],real,
5492,67320dfc98b69a56,original/images/OpenImages/67320dfc98b69a56.jpg,,['skull'],real,
5493,175c53a33364887b,original/images/OpenImages/175c53a33364887b.jpg,,['fish'],real,
5495,55d4c0f21a93583d,original/images/OpenImages/55d4c0f21a93583d.jpg,,"['sheep', 'alpaca']",real,
5496,176e9ba9dac21807,original/images/OpenImages/176e9ba9dac21807.jpg,,['wheel'],real,
5501,a203ae044f21e4ba,original/images/OpenImages/a203ae044f21e4ba.jpg,,"['person', 'roller skates']",real,
5504,3f200dad29f3a453,original/images/OpenImages/3f200dad29f3a453.jpg,,['human ear'],real,
5507,a2abfd1d0d29eae9,original/images/OpenImages/a2abfd1d0d29eae9.jpg,,"['whale', 'dolphin']",real,
5508,453129149bc26108,original/images/OpenImages/453129149bc26108.jpg,,"['laptop', 'book']",real,
5514,ef80dcc193773eae_m03bt1vf_6f0aded2_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_rainy_day.jpeg,bin5,"['woman', 'girl']",fake,ef80dcc193773eae
5517,bfb999e33ca2ba55,original/images/OpenImages/bfb999e33ca2ba55.jpg,,,real,
5520,dad34e8ac194edf8,original/images/OpenImages/dad34e8ac194edf8.jpg,,,real,
5522,1bae65c688644728,original/images/OpenImages/1bae65c688644728.jpg,,['toy'],real,
5524,5a26ee6c6175ae97_m0_cp5_29f7401b_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/cyclists.jpeg,bin5,['oyster'],fake,5a26ee6c6175ae97
5527,56f96445780882ad,original/images/OpenImages/56f96445780882ad.jpg,,,real,
5528,93bfc91da3ea5041,original/images/OpenImages/93bfc91da3ea5041.jpg,,,real,
5529,d78a5500403a56c0_m06y5r_17b991f9_OpenImages_OpenJourney,p2p/OpenImages/SDv4/motorcycle_displayed.jpeg,bin4,"['sword', 'dagger']",fake,d78a5500403a56c0
5533,040b79a3e1b2caca,original/images/OpenImages/040b79a3e1b2caca.jpg,,,real,
5541,26912ba548456bd8,original/images/OpenImages/26912ba548456bd8.jpg,,['skyscraper'],real,
5544,5e60cc363c05a740,original/images/OpenImages/5e60cc363c05a740.jpg,,['truck'],real,
5550,253425099d3393de_m0fly7_52a988bc_OpenImages_OpenJourney,p2p/OpenImages/SDv4/white_cat.jpeg,bin2,"['miniskirt', 'jeans']",fake,253425099d3393de
5553,b71bcfaced0bce49,original/images/OpenImages/b71bcfaced0bce49.jpg,,,real,
5564,4e9df759ce180a15_m03bt1vf_c8cc79ef_OpenImages_OpenJourney,p2p/OpenImages/SDv4/afternoon.jpeg,bin4,"['woman', 'football']",fake,4e9df759ce180a15
5566,eeb94587ac2cee8d,original/images/OpenImages/eeb94587ac2cee8d.jpg,,['bread'],real,
5573,164a8e45bc699350,original/images/OpenImages/164a8e45bc699350.jpg,,['truck'],real,
5574,fe87a63ea0c9c521,original/images/OpenImages/fe87a63ea0c9c521.jpg,,['roller skates'],real,
5575,79173e559d16009f,original/images/OpenImages/79173e559d16009f.jpg,,,real,
5576,2fe2997d4eb89936,original/images/OpenImages/2fe2997d4eb89936.jpg,,['car'],real,
5584,ce8bc1382be2e38c,original/images/OpenImages/ce8bc1382be2e38c.jpg,,['burrito'],real,
5587,fc6d0a72272dc022,original/images/OpenImages/fc6d0a72272dc022.jpg,,['toy'],real,
5593,17c4b83031f8492c,original/images/OpenImages/17c4b83031f8492c.jpg,,"['studio couch', 'sofa bed']",real,
5594,6d507be413c29790,original/images/OpenImages/6d507be413c29790.jpg,,['car'],real,
5595,195bd955b9f2dce9,original/images/OpenImages/195bd955b9f2dce9.jpg,,,real,
5597,0ff037d4305d0f10,original/images/OpenImages/0ff037d4305d0f10.jpg,,['cat'],real,
5599,b796c08f15d62b0a,original/images/OpenImages/b796c08f15d62b0a.jpg,,"['spoon', 'ladle']",real,
5601,05ef5702ffaf3cba,original/images/OpenImages/05ef5702ffaf3cba.jpg,,"['carnivore', 'jeans']",real,
5602,1569d5d54261fc3f,original/images/OpenImages/1569d5d54261fc3f.jpg,,"['vase', 'rose']",real,
5603,1dc04c78bca6723f,original/images/OpenImages/1dc04c78bca6723f.jpg,,['door handle'],real,
5608,33b813190bc88bd7,original/images/OpenImages/33b813190bc88bd7.jpg,,"['bird', 'penguin']",real,
5612,9fb39b06838da503,original/images/OpenImages/9fb39b06838da503.jpg,,['bird'],real,
5614,70a6c792e498bccc_m0703r8_1414439d_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_windy_day.jpeg,bin5,"['studio couch', 'loveseat']",fake,70a6c792e498bccc
5621,3cfe4a2c74ea128a,original/images/OpenImages/3cfe4a2c74ea128a.jpg,,"['car', 'jeans']",real,
5622,b682bb097503851d,original/images/OpenImages/b682bb097503851d.jpg,,['high heels'],real,
5628,9cb33c4f6356a3c5_m01nkt_06e518fc_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/riparian.jpeg,bin1,"['pizza', 'cheese']",fake,9cb33c4f6356a3c5
5635,783b8174e2cbe886,original/images/OpenImages/783b8174e2cbe886.jpg,,,real,
5640,ce483df22c7b1dd3,original/images/OpenImages/ce483df22c7b1dd3.jpg,,['fixed-wing aircraft'],real,
5641,163f4be05a5815e4,original/images/OpenImages/163f4be05a5815e4.jpg,,['goose'],real,
5643,053ab9bcb0f05d96,original/images/OpenImages/053ab9bcb0f05d96.jpg,,"['sheep', 'cattle']",real,
5650,cdbf6c2f37dcebf8,original/images/OpenImages/cdbf6c2f37dcebf8.jpg,,['clothing'],real,
5652,91326dc604d416d7_m025rp___4b2e5b21_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/orchid.jpeg,bin3,['cowboy hat'],fake,91326dc604d416d7
5655,63cdf8c23f197ee5_m01bjv_3229c193_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/swimsuit_bottom.jpeg,bin5,['bus'],fake,63cdf8c23f197ee5
5657,cf1ee89593b26f63,original/images/OpenImages/cf1ee89593b26f63.jpg,,['sandwich'],real,
5661,3183b9176986bc5d,original/images/OpenImages/3183b9176986bc5d.jpg,,['tie'],real,
5666,b563faf80a126e0b,original/images/OpenImages/b563faf80a126e0b.jpg,,['ostrich'],real,
5667,b450214d1a427aec,original/images/OpenImages/b450214d1a427aec.jpg,,,real,
5669,61ff6023b35295fb,original/images/OpenImages/61ff6023b35295fb.jpg,,['dog'],real,
5671,7ba1297005513e0f,original/images/OpenImages/7ba1297005513e0f.jpg,,['dog'],real,
5672,158ffc2db1da1f76,original/images/OpenImages/158ffc2db1da1f76.jpg,,['magpie'],real,
5676,d46b2159992e26d7,original/images/OpenImages/d46b2159992e26d7.jpg,,['guitar'],real,
5680,538d74c65382509a,original/images/OpenImages/538d74c65382509a.jpg,,,real,
5681,5217ffb7744d7860,original/images/OpenImages/5217ffb7744d7860.jpg,,['tart'],real,
5682,26afd13cdc49583f,original/images/OpenImages/26afd13cdc49583f.jpg,,['hat'],real,
5686,7936076e23541980_m0dv77_a9087a10_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/on_a_stormy_day.jpeg,bin3,['squash (plant)'],fake,7936076e23541980
5689,d563d1c04e5cf154_m01226z_9234f248_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/in_the_spotlight.jpeg,bin3,['football'],fake,d563d1c04e5cf154
5702,68eb73b7663ff251,original/images/OpenImages/68eb73b7663ff251.jpg,,['boy'],real,
5703,a175a6c85643e38d,original/images/OpenImages/a175a6c85643e38d.jpg,,"['axe', 'knife', 'dagger', 'sword']",real,
5708,4017573231cccc73,original/images/OpenImages/4017573231cccc73.jpg,,['girl'],real,
5709,9f9ee1cd228f8c86,original/images/OpenImages/9f9ee1cd228f8c86.jpg,,,real,
5711,29c1bd9799592d11,original/images/OpenImages/29c1bd9799592d11.jpg,,['hamburger'],real,
5714,150b0a3dce58854d_m01nkt_62a50f87_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/gray.jpeg,bin5,"['cheese', 'tomato', 'pizza']",fake,150b0a3dce58854d
5715,00812a688e387d43,original/images/OpenImages/00812a688e387d43.jpg,,['shorts'],real,
5717,488377c94c6ef13f,original/images/OpenImages/488377c94c6ef13f.jpg,,,real,
5719,9219e0b5c16a76dc,original/images/OpenImages/9219e0b5c16a76dc.jpg,,['camel'],real,
5722,ceec94afe83824f8_m09728_0fff56df_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/parsley_sugar.jpeg,bin5,['bread'],fake,ceec94afe83824f8
5724,10004554bc874b75,original/images/OpenImages/10004554bc874b75.jpg,,,real,
5727,e8e60bd04597e23c,original/images/OpenImages/e8e60bd04597e23c.jpg,,['dog'],real,
5728,40d64e811f5e9363,original/images/OpenImages/40d64e811f5e9363.jpg,,,real,
5741,29d336c177a24378,original/images/OpenImages/29d336c177a24378.jpg,,,real,
5744,574c680e0b62ef73,original/images/OpenImages/574c680e0b62ef73.jpg,,"['tortoise', 'sea turtle']",real,
5747,8db04c13559176c0_m01gkx__62b44210_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/swan.jpeg,bin2,"['shorts', 'volleyball (ball)', 'swimwear']",fake,8db04c13559176c0
5752,347b0afa5c8808d8_m07fbm7_c96ec8ad_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/kiddie_pool.jpeg,bin3,"['tart', 'strawberry']",fake,347b0afa5c8808d8
5756,63d0fdd8bdcdfc05,original/images/OpenImages/63d0fdd8bdcdfc05.jpg,,['cookie'],real,
5757,59dd49cb5eafc2dd,original/images/OpenImages/59dd49cb5eafc2dd.jpg,,,real,
5759,7836e79ccd8a924a,original/images/OpenImages/7836e79ccd8a924a.jpg,,,real,
5763,5e98e0f48aa23ac8,original/images/OpenImages/5e98e0f48aa23ac8.jpg,,['flag'],real,
5767,d8623e7abe182302,original/images/OpenImages/d8623e7abe182302.jpg,,,real,
5768,eab69fe27b0d1b84_m06bt6_93974b9f_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/band.jpeg,bin5,['reptile'],fake,eab69fe27b0d1b84
5770,63cdf8c23f197ee5_m01bjv_3229c193_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/suv.jpeg,bin5,['bus'],fake,63cdf8c23f197ee5
5773,6eead8da1dd5dbd8,original/images/OpenImages/6eead8da1dd5dbd8.jpg,,"['coffee (drink)', 'coffee cup', 'saucer']",real,
5778,58980a87b9dad1d5,original/images/OpenImages/58980a87b9dad1d5.jpg,,"['car', 'vehicle registration plate']",real,
5780,c8e6b593d252704f,original/images/OpenImages/c8e6b593d252704f.jpg,,"['pizza', 'cheese']",real,
5781,34293df94db13ae6,original/images/OpenImages/34293df94db13ae6.jpg,,['coin'],real,
5785,db2b312ca617bcb5,original/images/OpenImages/db2b312ca617bcb5.jpg,,['boot'],real,
5795,3bf6c19483027bc5,original/images/OpenImages/3bf6c19483027bc5.jpg,,,real,
5797,138fb632e5b26e65,original/images/OpenImages/138fb632e5b26e65.jpg,,,real,
5799,6396e36d1e1fd0dc,original/images/OpenImages/6396e36d1e1fd0dc.jpg,,['snake'],real,
5801,ce70b2d5bd60a832,original/images/OpenImages/ce70b2d5bd60a832.jpg,,"['shorts', 'jeans']",real,
5802,e3be2c967e5af1e5_m01dwsz_67d03c6a_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/the_colosseum_of_rome.jpeg,bin5,['waffle'],fake,e3be2c967e5af1e5
5805,bdcb4068d4772da1,original/images/OpenImages/bdcb4068d4772da1.jpg,,['cheese'],real,
5806,bb11cbfff4b3d2da,original/images/OpenImages/bb11cbfff4b3d2da.jpg,,['flower'],real,
5808,492df4450b7893d9_m08pbxl_7c67d977_OpenImages_OpenJourney,p2p/OpenImages/SDv4/during_a_lightning_strike.jpeg,bin5,"['monkey', 'carnivore']",fake,492df4450b7893d9
5819,31c66704f5623e96,original/images/OpenImages/31c66704f5623e96.jpg,,"['cattle', 'bull']",real,
5820,cccda0a8c3941576,original/images/OpenImages/cccda0a8c3941576.jpg,,"['hamburger', 'bread']",real,
5823,408e6a6f9f0ab7f3_m01b638_659383f2_OpenImages_OpenJourney,p2p/OpenImages/SDv4/picture.jpeg,bin2,"['high heels', 'trousers', 'dress', 'belt', 'boot']",fake,408e6a6f9f0ab7f3
5829,d1110b5eb76d4b0e_m0hqkz_7e005d15_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/beautiful.jpeg,bin3,"['orange (fruit)', 'grapefruit']",fake,d1110b5eb76d4b0e
5830,ebfb81a3c4ceb548,original/images/OpenImages/ebfb81a3c4ceb548.jpg,,['glove'],real,
5831,377c126072483d1a,original/images/OpenImages/377c126072483d1a.jpg,,['goat'],real,
5834,4b3cadd107cd92b1_m01z1kdw_c344db55_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/snail.jpeg,bin5,"['cocktail', 'drink', 'juice']",fake,4b3cadd107cd92b1
5835,b1b8526d271ef90f,original/images/OpenImages/b1b8526d271ef90f.jpg,,['calculator'],real,
5836,68284266d24126aa,original/images/OpenImages/68284266d24126aa.jpg,,,real,
5837,17dd838bf457471e,original/images/OpenImages/17dd838bf457471e.jpg,,['calculator'],real,
5840,b728aa6f4c5280e3_m0fm3zh_4f6803f3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/juicy.jpeg,bin2,"['vase', 'flowerpot']",fake,b728aa6f4c5280e3
5842,0fb3b09b91685b46,original/images/OpenImages/0fb3b09b91685b46.jpg,,"['spoon', 'coffee cup', 'mug']",real,
5844,7331dc00776c06a3,original/images/OpenImages/7331dc00776c06a3.jpg,,,real,
5845,670dc3f8cfd89166,original/images/OpenImages/670dc3f8cfd89166.jpg,,"['van', 'ambulance']",real,
5854,cf8e9033180f152a,original/images/OpenImages/cf8e9033180f152a.jpg,,['cookie'],real,
5861,a3f5f241eb13a719,original/images/OpenImages/a3f5f241eb13a719.jpg,,,real,
5862,591039865a4d874a_m050k8_6d432a32_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/in_a_busy_city.jpeg,bin5,"['mobile phone', 'ipod']",fake,591039865a4d874a
5863,1ba4133211378554,original/images/OpenImages/1ba4133211378554.jpg,,['cat'],real,
5865,9c1c35001b019b7a,original/images/OpenImages/9c1c35001b019b7a.jpg,,['alpaca'],real,
5868,dc78deadc9fd2644,original/images/OpenImages/dc78deadc9fd2644.jpg,,,real,
5869,d8a7f456f889c71e,original/images/OpenImages/d8a7f456f889c71e.jpg,,"['computer keyboard', 'laptop']",real,
5871,e75817d785c5ec44,original/images/OpenImages/e75817d785c5ec44.jpg,,,real,
5873,d906b228d25dcdff,original/images/OpenImages/d906b228d25dcdff.jpg,,['reptile'],real,
5874,150b0a3dce58854d_m01nkt_62a50f87_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/warm_summer_day.jpeg,bin5,"['cheese', 'tomato', 'pizza']",fake,150b0a3dce58854d
5876,1c68ec73964a0332,original/images/OpenImages/1c68ec73964a0332.jpg,,['camel'],real,
5877,191ab647fef2780f,original/images/OpenImages/191ab647fef2780f.jpg,,"['sock', 'bicycle wheel']",real,
5878,705d73fc455a2466,original/images/OpenImages/705d73fc455a2466.jpg,,"['tart', 'cake']",real,
5881,a10b7c91b182c028,original/images/OpenImages/a10b7c91b182c028.jpg,,"['goose', 'duck', 'swan']",real,
5882,490c8bf9b24e9395,original/images/OpenImages/490c8bf9b24e9395.jpg,,['picture frame'],real,
5885,1c8451356633aba9,original/images/OpenImages/1c8451356633aba9.jpg,,['calculator'],real,
5887,c8cd1fce13f49a01,original/images/OpenImages/c8cd1fce13f49a01.jpg,,['dog'],real,
5888,5f8d3927e65e93fd,original/images/OpenImages/5f8d3927e65e93fd.jpg,,"['jug', 'pitcher (container)', 'bottle', 'drink']",real,
5890,bff3e167dd9ba4e8_m01tcjp_05ef5d51_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/root_beer.jpeg,bin5,"['muffin', 'cake']",fake,bff3e167dd9ba4e8
5895,1c68ec73964a0332_m01x_v_da090dc3_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/helmet_and_goggles.jpeg,bin4,['camel'],fake,1c68ec73964a0332
5897,4c9de75d6ce07eb3,original/images/OpenImages/4c9de75d6ce07eb3.jpg,,['dog'],real,
5899,ed1b7211944b777a,original/images/OpenImages/ed1b7211944b777a.jpg,,['flower'],real,
5903,654afb5440d90aeb,original/images/OpenImages/654afb5440d90aeb.jpg,,,real,
5904,bf6f178e677de104,original/images/OpenImages/bf6f178e677de104.jpg,,"['lizard', 'crocodile']",real,
5909,e20b75f574082373,original/images/OpenImages/e20b75f574082373.jpg,,"['whale', 'dolphin']",real,
5911,11604c19460e314d,original/images/OpenImages/11604c19460e314d.jpg,,['piano'],real,
5912,cf5c9b96332a2cbd,original/images/OpenImages/cf5c9b96332a2cbd.jpg,,"['tart', 'pancake']",real,
5914,b4554f15afac32f8,original/images/OpenImages/b4554f15afac32f8.jpg,,"['pastry', 'cake']",real,
5923,9e38e554494bd9a5_m0dftk_c800213e_OpenImages_OpenJourney,p2p/OpenImages/SDv4/near_a_beach.jpeg,bin3,"['duck', 'swan']",fake,9e38e554494bd9a5
5925,7601caf299e56b51,original/images/OpenImages/7601caf299e56b51.jpg,,"['van', 'vehicle registration plate']",real,
5926,4277ebc30397cff9,original/images/OpenImages/4277ebc30397cff9.jpg,,"['human ear', 'sun hat']",real,
