image_id,image_path,dataset,entities,class,label,mask_id,mask_path,mask_name,ratio,method,model,perturbed_mask_name,sem_magnitude,quality_flag,cap2_img2,direct_sim,language_model,dreamsim,lpips_score,sen_sim,clip_sim,mse_rgb,mse_gray,ssim_rgb,ssim_gray,ratio_rgb,ratio_gray,largest_component_size_gray,largest_component_size_rgb,cc_cluters_rgb,cc_clusters_gray,cluster_dist_rgb,cluster_dist_gray,dreamsim_category,lpips_score_category,sen_sim_category,clip_sim_category,mse_rgb_category,ssim_rgb_category,ratio_rgb_category,ratio_category,change_location_category,sem_mag_category,size_mag_category,scene_diversity,scene_complexity,scene_diversity_category,scene_complexity_category
on_a_sunny_day,p2p/OpenImages/SDv4/on_a_sunny_day.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a blue car parked next to a blue bus on a sunny day,medium,,0.3213270604610443,0.5555436015129089,llama,0.0765085220336914,0.1115571036934852,0.8082962483167648,0.72119140625,0.0030242658080037,0.0026064524,0.8059379205869558,0.8194456625009796,0.0143699645996093,0.013397216796875,823.0,825.0,10.0,9.0,427.14559632827473,427.14559632827473,bin3,bin4,bin5,bin5,bin2,bin3,bin2,,diffused,bin3,bin2,1.0,1.0,low,low
bird_flying_over_a_nest_with_a,p2p/OpenImages/SDv4/bird_flying_over_a_nest_with_a.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a bird is flying over a nest with a bird flying over a nest with a fish,small,,0.3242628872394562,0.6587505340576172,llama,0.693755030632019,0.4796808660030365,0.7588431984186172,0.70361328125,0.0742386750296172,0.07549643,0.431398409925305,0.4948281735279791,0.46966552734375,0.4715652465820312,116879.0,117456.0,10.0,12.0,487.6139286909456,509.892936548888,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,2.0,2.0,low,low
on_a_rugged_terrain,p2p/OpenImages/SDv4/on_a_rugged_terrain.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a line of motorcycles parked on the side of a road on a rugged terrain,small,,0.293776273727417,0.7160764932632446,llama,0.6069893836975098,0.4239064157009125,0.8532326966524124,0.704833984375,0.0476361415442115,0.03929682,0.302034050563701,0.3831859704476586,0.4086494445800781,0.3680419921875,47710.0,51304.0,35.0,38.0,588.4931290006684,589.0856157079156,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
modern,p2p/OpenImages/SDv4/modern.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A modern photo of a bicycle parked on the side of a building,small,,0.2895984053611755,0.7232382893562317,llama,0.6606624722480774,0.5760543346405029,0.7882981449365616,0.7615966796875,0.1644699611172498,0.15599264,0.2083894745025541,0.3026305999229607,0.80645751953125,0.8057670593261719,210542.0,210919.0,3.0,4.0,123.28803293566044,274.3416750563198,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
crowded_city_street,p2p/OpenImages/SDv4/crowded_city_street.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,a photo of a pig standing in a crowded city street next to a bus stop,medium,,0.3400686383247375,0.4933186173439026,llama,0.1450704932212829,0.2399477064609527,0.7952875941991806,0.68798828125,0.0077603795121117,0.006919091,0.3876439997415117,0.3989650428228538,0.0018463134765625,0.0,0.0,247.0,3.0,1.0,454.343889100831,-1.0,bin4,bin5,bin5,bin5,bin3,bin1,bin1,,localized,bin5,bin1,1.0,1.0,low,low
irises_standing_tall_behind,p2p/OpenImages/SDv4/irises_standing_tall_behind.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,a photo of a bunch of irises standing tall behind a fence,medium,,0.247635930776596,0.6136895418167114,llama,0.4353992342948913,0.2377060055732727,0.7122833728790283,0.72607421875,0.0309354354387122,0.029970665,0.720762009966827,0.7709391767973648,0.1883964538574218,0.1851463317871093,46960.0,47667.0,6.0,6.0,446.46134416048096,449.04353833179823,bin5,bin5,bin5,bin5,bin5,bin2,bin5,,localized,bin5,bin5,,,,
with_a_dog_standing_behind_it,p2p/OpenImages/SDv4/with_a_dog_standing_behind_it.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a statue of a man holding a book with a dog standing behind it,large,,0.2944725751876831,0.5329018831253052,llama,0.5907535552978516,0.3002410233020782,0.8537905663251877,0.703125,0.0292947632133173,0.02437403,0.6113360708724324,0.6554523521380151,0.2413749694824218,0.2189102172851562,42791.0,45785.0,13.0,16.0,549.3417292881699,410.36995647339415,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
on_a_snowy_winter_day,p2p/OpenImages/SDv4/on_a_snowy_winter_day.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a group of rhinos grazing in a field on a snowy winter day,medium,,0.3398140370845794,0.7274706363677979,llama,0.619390606880188,0.4198256134986877,0.7229191958904266,0.6591796875,0.0437987836568642,0.043262683,0.4918033712939627,0.5549995104098545,0.1510581970214843,0.1523971557617187,17435.0,17108.0,19.0,20.0,495.9301378626741,494.0683217650627,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,3.0,low,low
"woman_++
","p2p/OpenImages/SDv4/woman_++
.jpeg",OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a woman holding a fish in her hands,large,,0.2963513135910034,0.6648415327072144,llama,0.6034750938415527,0.5095309615135193,0.8834758922457695,0.8170166015625,0.0457445232699837,0.043201834,0.5340399574315468,0.6521857480933642,0.3787803649902344,0.3706474304199219,82907.0,60835.0,17.0,16.0,490.75203629489806,488.8198547646214,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
in_the_moonlight,p2p/OpenImages/SDv4/in_the_moonlight.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a group of people playing a game of field hockey in the moonlight,small,,0.3248055577278137,0.7363276481628418,llama,0.5280344486236572,0.4986996054649353,0.7901813089847565,0.7735595703125,0.1226803234334513,0.12360752,0.431368486003825,0.479225470231034,0.4157943725585937,0.4254188537597656,99652.0,99370.0,13.0,15.0,500.1785776063376,499.8914698384322,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,2.0,1.0,low,low
on_a_rainy_day,p2p/OpenImages/SDv4/on_a_rainy_day.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a man with a cigarette in his mouth on a rainy day,medium,,0.3189006149768829,0.5915020704269409,llama,0.0565589070320129,0.0792732164263725,0.9289063215255736,0.73583984375,0.0063026689868943,0.005358529,0.6746806470494259,0.6826956254878023,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,bin3,bin3,bin5,bin5,bin3,bin1,bin1,,localized,bin3,bin1,,,,
on_a_snowy_day,p2p/OpenImages/SDv4/on_a_snowy_day.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a glass of wine next to a bottle of wine on a snowy day,medium,,0.2742491364479065,0.7668576240539551,llama,0.1319130063056945,0.1304153203964233,0.7893831878900528,0.7764892578125,0.0027765001499636,0.0025249145,0.8106491752951573,0.8266006029004154,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,bin3,bin4,bin5,bin5,bin2,bin3,bin1,,localized,bin3,bin1,1.0,2.0,low,low
sturdy,p2p/OpenImages/SDv4/sturdy.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a sturdy pig standing in a dirt field next to a hut,small,,0.3081489205360412,0.60455322265625,llama,0.0985535383224487,0.1231790110468864,0.8699324131011963,0.7572021484375,0.0023396992930903,0.0018956065,0.8357560637420849,0.8442652280184415,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,bin3,bin4,bin5,bin5,bin2,bin3,bin1,,localized,bin3,bin1,1.0,1.0,low,low
cream,p2p/OpenImages/SDv4/cream.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a plate of food with broccoli and cream noodles,small,,0.3056886196136474,0.6915864944458008,llama,0.1650742888450622,0.2034492045640945,0.8269089907407761,0.799072265625,0.0046413787994326,0.0047821375,0.777507730549717,0.8116474012947928,0.00299072265625,0.0038414001464843,785.0,784.0,2.0,3.0,-1.0,264.36466297605364,bin4,bin4,bin5,bin5,bin3,bin2,bin1,,localized,bin4,bin1,1.0,2.0,low,low
and_a_table_at_a_restaurant_with_people_walking_by,p2p/OpenImages/SDv4/and_a_table_at_a_restaurant_with_people_walking_by.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a man sitting at a table with a laptop computer and a table at a restaurant with people walking by,large,,0.2851450145244598,0.4065704345703125,llama,0.7862665057182312,0.6467379927635193,0.7817615121603012,0.8421630859375,0.1524585959221726,0.13922635,0.3917623407450766,0.5358787298183111,0.6484260559082031,0.6242713928222656,163649.0,169981.0,2.0,2.0,-1.0,-1.0,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,3.0,low,low
under_a_bright_sunlight,p2p/OpenImages/SDv4/under_a_bright_sunlight.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a rooster with a red comb and a white face under a bright sunlight,small,,0.3420886695384979,0.7286326289176941,llama,0.7979515790939331,0.7357433438301086,0.8355885148048401,0.81103515625,0.137097009064585,0.1287097,0.1813289525919423,0.3701298438104854,0.80999755859375,0.8185768127441406,206546.0,204281.0,19.0,16.0,652.3243340829268,652.3899536869353,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
under_natural_light,p2p/OpenImages/SDv4/under_natural_light.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a bedroom with a desk and a bed under natural light,small,,0.270671397447586,0.7520911693572998,llama,0.5786172747612,0.6253092885017395,0.8356701582670212,0.7216796875,0.1838799953986234,0.15477322,0.1565703863504818,0.2921896703679507,0.8411026000976562,0.8062362670898438,210882.0,220490.0,2.0,4.0,-1.0,285.8396094593544,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
lit_up_by_fireflies,p2p/OpenImages/SDv4/lit_up_by_fireflies.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a man and a woman in formal wear lit up by fireflies,small,,0.320427268743515,0.5543676614761353,llama,0.3839013576507568,0.4562576711177826,0.8041106313467026,0.77490234375,0.1039059962734998,0.10511673,0.3863031758739301,0.4610250841756067,0.4300117492675781,0.4813156127929687,94875.0,84545.0,25.0,20.0,601.6566009666094,574.4612871192359,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,3.0,5.0,low,medium
forest,p2p/OpenImages/SDv4/forest.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,a photo of a group of people standing outside of a forest,medium,,0.3046272397041321,0.4980103373527527,llama,0.7706077098846436,0.6445662379264832,0.7965093702077866,0.7938232421875,0.1090966727063546,0.09607085,0.2739376748861386,0.5074064621820236,0.6089553833007812,0.5859031677246094,143890.0,150267.0,13.0,12.0,416.152232224025,416.8832174436503,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,,,,
cozy,p2p/OpenImages/SDv4/cozy.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a cozy living room with a bed and a couch,large,,0.2502089142799377,0.7116836309432983,llama,0.8035947680473328,0.7234132885932922,0.8748236745595932,0.7314453125,0.1303797639805003,0.116383396,0.1872234796223094,0.3368768241827866,0.7262496948242188,0.6660575866699219,165053.0,180586.0,13.0,13.0,616.1569324163592,610.3344142542862,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
on_a_snowy_day,p2p/OpenImages/SDv4/on_a_snowy_day.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a yellow rose with green leaves in a pot on a snowy day,medium,,0.3103138208389282,0.7399270534515381,llama,0.7780401706695557,0.5285525321960449,0.7547925859689713,0.718017578125,0.1144336582815954,0.11084841,0.3724826285901215,0.4323068149303024,0.5058441162109375,0.5067291259765625,127412.0,127416.0,13.0,13.0,476.9457317042405,476.9457317042405,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
martial_arts_dojo,p2p/OpenImages/SDv4/martial_arts_dojo.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a man in a martial arts dojo doing a trick,large,,0.2882952988147735,0.6205201148986816,llama,0.5964521169662476,0.4963273108005523,0.7519572079181671,0.70166015625,0.0546139615733669,0.053388678,0.3968625703118291,0.4935236769424811,0.3098220825195312,0.3108100891113281,23259.0,23242.0,27.0,26.0,503.7740407023969,505.2797709653792,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
plane,p2p/OpenImages/SDv4/plane.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a plane that is sitting on top of a plane,large,,0.2887374460697174,0.5775928497314453,llama,0.029541015625,0.0737782418727874,0.8439556509256363,0.709716796875,0.0050209750955599,0.0047667534,0.6955767564775296,0.6765715205868859,0.0046157836914062,0.0046730041503906,290.0,290.0,6.0,6.0,432.3723713129962,487.3356505498157,bin2,bin3,bin5,bin5,bin3,bin2,bin2,,localized,bin2,bin2,1.0,1.0,low,low
blue,p2p/OpenImages/SDv4/blue.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a close up of a blue bird with a large beak,small,,0.2735768258571625,0.7106831669807434,llama,0.5890011787414551,0.3978987634181976,0.8822698518633842,0.764404296875,0.045846549892951,0.037230063,0.3342942158368125,0.3867727157750691,0.4340934753417969,0.37261962890625,65695.0,46014.0,45.0,39.0,647.1642048022162,681.067285024829,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,2.0,low,low
golf_course,p2p/OpenImages/SDv4/golf_course.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a group of birds sitting on top of a lush green golf course,large,,0.3099053800106048,0.684302031993866,llama,0.2096160650253296,0.2117828279733657,0.9142612963914872,0.71435546875,0.0211630872633309,0.02103027,0.6817658345978094,0.7119214962981274,0.2203941345214843,0.2201385498046875,25543.0,27393.0,26.0,26.0,527.8523049155336,516.7612987028019,bin4,bin5,bin5,bin5,bin5,bin2,bin5,,diffused,bin5,bin5,1.0,3.0,low,low
grass,p2p/OpenImages/SDv4/grass.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,a photo of a pig standing in a grass field next to a tree,medium,,0.3013569414615631,0.6541199684143066,llama,0.6568718552589417,0.7404618859291077,0.8545188903808594,0.773193359375,0.1301701475048346,0.11779323,0.325899135293435,0.4514313635996363,0.7003326416015625,0.6500129699707031,163099.0,178183.0,11.0,11.0,432.0866358020125,463.3506742921487,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
in_the_mountains,p2p/OpenImages/SDv4/in_the_mountains.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a group of men riding on the backs of horses in the mountains,medium,,0.2899052500724792,0.7037761211395264,llama,0.1418197751045227,0.1367587149143219,0.8037420362234116,0.7960205078125,0.0063380967545597,0.005612989,0.6963200669926614,0.7128898532593344,0.0073661804199218,0.0092010498046875,552.0,538.0,8.0,10.0,280.5610976135534,280.9263926781215,bin4,bin4,bin5,bin5,bin3,bin2,bin2,,localized,bin4,bin2,1.0,3.0,low,low
in_the_snow,p2p/OpenImages/SDv4/in_the_snow.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,a photo of a large military plane sitting on top of a runway in the snow,small,,0.315718412399292,0.7146114706993103,llama,0.6572084426879883,0.6762262582778931,0.8097206652164459,0.68603515625,0.1405688654708813,0.1341863,0.4608592666279985,0.5697417231820996,0.6027870178222656,0.5876312255859375,145709.0,150067.0,4.0,4.0,458.3008049691033,451.9208346492377,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
ice_cream,p2p/OpenImages/SDv4/ice_cream.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a plate of food with a bowl of cookies and a bowl of ice cream,large,,0.2902159392833709,0.6022917032241821,llama,0.2748593091964721,0.3735577762126922,0.7007546722888947,0.720947265625,0.0195407753914697,0.012562127,0.4274333477975449,0.5551871383591668,0.0546989440917968,0.0504951477050781,3059.0,3624.0,20.0,18.0,605.0543709040588,603.3591672586492,bin4,bin5,bin5,bin5,bin4,bin1,bin4,,diffused,bin5,bin4,,,,
shuttle,p2p/OpenImages/SDv4/shuttle.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a shuttle bus parked in a parking lot next to a building,large,,0.2837933897972107,0.650497317314148,llama,0.6255490183830261,0.6642485857009888,0.7942099124193192,0.7525634765625,0.1196463375245548,0.11276187,0.2818666369398949,0.4688516931589399,0.7206993103027344,0.6989402770996094,150545.0,179777.0,15.0,14.0,469.0838889792069,565.9398324834625,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
desert,p2p/OpenImages/SDv4/desert.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,a photo of a group of people running in a desert,medium,,0.3615352809429168,0.4563921093940735,llama,0.7983525395393372,0.4943532943725586,0.7323303818702698,0.69091796875,0.0642373824422059,0.06274078,0.479856796906553,0.5336926092034546,0.364501953125,0.3612861633300781,89320.0,90048.0,14.0,11.0,491.15329143166366,492.134205980006,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,2.0,2.0,low,low
swimming_in,p2p/OpenImages/SDv4/swimming_in.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a brown bear swimming in a pool in a zoo,large,,0.3251970410346985,0.7182239294052124,llama,0.5341225862503052,0.382024884223938,0.8249046355485916,0.739990234375,0.0366586577285792,0.026569402,0.5702302441540685,0.6765846646884811,0.2522087097167969,0.2014045715332031,18920.0,29845.0,21.0,26.0,502.6995461352387,501.760858574142,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
swan,p2p/OpenImages/SDv4/swan.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a mother swan and her two cubs in a field,large,,0.3233397603034973,0.5018001794815063,llama,0.2132366895675659,0.2269993126392364,0.8577093333005905,0.81884765625,0.0134240959076549,0.0030704644,0.7399375151083282,0.8849182144481037,0.0103950500488281,0.0,0.0,1047.0,8.0,1.0,409.8561874709928,-1.0,bin4,bin5,bin5,bin5,bin4,bin2,bin2,,localized,bin5,bin2,1.0,3.0,low,low
red_mailbox,p2p/OpenImages/SDv4/red_mailbox.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,a photo of a scooter parked next to a red mailbox,medium,,0.3211354911327362,0.6330578923225403,llama,0.2490741610527038,0.1521924436092376,0.7425722777843475,0.670166015625,0.0068513911158155,0.006475323,0.7522777349858742,0.7826219953491473,0.0463218688964843,0.0481834411621093,3540.0,3493.0,17.0,17.0,453.2600059583266,452.9554868435408,bin4,bin4,bin5,bin5,bin3,bin2,bin3,,diffused,bin4,bin3,1.0,1.0,low,low
on_a_stormy_day,p2p/OpenImages/SDv4/on_a_stormy_day.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a group of women rollerblading down a wooden floor on a stormy day,medium,,0.3089796304702759,0.7123837471008301,llama,0.09964120388031,0.20217826962471,0.8629495352506638,0.7684326171875,0.0041441250372953,0.0035614728,0.8169761180396455,0.897582591678844,0.0107345581054687,0.0115089416503906,1365.0,1234.0,6.0,6.0,504.2036735527981,504.0226637228871,bin3,bin4,bin5,bin5,bin3,bin3,bin2,,localized,bin3,bin2,2.0,3.0,low,low
on_a_snowy_day,p2p/OpenImages/SDv4/on_a_snowy_day.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a small rabbit sitting on the ground in the grass on a snowy day,medium,,0.2934049069881439,0.703439474105835,llama,0.6268789172172546,0.6728434562683105,0.7919826656579971,0.705078125,0.1897297572441839,0.1708524,0.1857055561863359,0.3071808677191872,0.8219146728515625,0.8098106384277344,208002.0,211048.0,7.0,9.0,317.479167626834,318.37219221644807,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
caterpillar,p2p/OpenImages/SDv4/caterpillar.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,a photo of a snake laying on the ground with a caterpillar in its mouth,medium,,0.297332227230072,0.7057390213012695,llama,0.100098967552185,0.0590725652873516,0.8381334096193314,0.723876953125,0.0016958661380676,0.0014286225,0.8877000441743598,0.9141628829976692,0.0029945373535156,0.0029945373535156,585.0,585.0,3.0,3.0,29.28110731448061,29.28110731448061,bin3,bin2,bin5,bin5,bin2,bin5,bin1,,localized,bin3,bin1,1.0,1.0,low,low
sausages,p2p/OpenImages/SDv4/sausages.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a couple of sausages sitting on top of a pan,medium,,0.2639434933662414,0.6145025491714478,llama,0.3204286098480224,0.4669230282306671,0.7913967072963715,0.780029296875,0.0707677155147221,0.068508826,0.4763561444513072,0.5368273999801136,0.3646736145019531,0.3641014099121094,79414.0,78644.0,27.0,26.0,571.6770049526153,570.7981712741247,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,16.0,low,high
and_loyal_eyes_staring_back_at_the_camera,p2p/OpenImages/SDv4/and_loyal_eyes_staring_back_at_the_camera.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a dog with a ball in its mouth and loyal eyes staring back at the camera,small,,0.2987136840820312,0.6681306958198547,llama,0.6083486080169678,0.6677924394607544,0.885950081050396,0.8077392578125,0.1726434751689304,0.16699274,0.4504632649683086,0.5747150956839864,0.59246826171875,0.5632896423339844,135056.0,142610.0,9.0,9.0,476.6809159379856,476.5355048667733,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
on_a_sunny_day,p2p/OpenImages/SDv4/on_a_sunny_day.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a pig standing in a dirt field next to a hut on a sunny day,medium,,0.3284942507743835,0.7235824465751648,llama,0.6484624147415161,0.5083849430084229,0.7395195662975311,0.6630859375,0.0638685886569318,0.06055048,0.4034526056486682,0.4980394128844251,0.3151588439941406,0.3343734741210937,30738.0,30960.0,30.0,32.0,448.1530550152885,447.94977947981374,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
a_family,p2p/OpenImages/SDv4/a_family.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a family riding horses near a national park,large,,0.3201045989990234,0.6197093725204468,llama,0.0627400279045105,0.0770502611994743,0.8530708998441696,0.79541015625,0.0028672629785006,0.0020860161,0.8573504294762436,0.8974256575866189,0.0008926391601562,0.0008926391601562,234.0,234.0,2.0,2.0,-1.0,-1.0,bin3,bin3,bin5,bin5,bin2,bin4,bin1,,localized,bin3,bin1,1.0,3.0,low,low
at_dusk,p2p/OpenImages/SDv4/at_dusk.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a red mazda vehicle parked next to a body of water at dusk,small,,0.3100810647010803,0.7009165287017822,llama,0.8803068995475769,0.6662679314613342,0.7477705180644989,0.8409423828125,0.1736778553971628,0.15452962,0.1449789405154888,0.2095131558945076,0.908527374267578,0.8848037719726562,230403.0,236148.0,4.0,5.0,343.1183696792613,610.8053136931461,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
refreshing,p2p/OpenImages/SDv4/refreshing.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A refreshing photo of two men riding horses in a field,small,,0.251682698726654,0.7007699012756348,llama,0.7023087739944458,0.7103237509727478,0.7751429080963135,0.677001953125,0.1778961341405211,0.16174945,0.3816443300313985,0.545117387534557,0.7994728088378906,0.6591148376464844,137557.0,208206.0,6.0,12.0,396.3951237275757,530.3247781631089,bin5,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,2.0,low,low
in_a_sunny_field,p2p/OpenImages/SDv4/in_a_sunny_field.jpeg,OpenImages,,,fake,,,a photo of a long table with purple chairs in front of a blackboard with a chalkboard on it,,p2p,SDv4,A photo of a rhino standing on top of a dirt field in a sunny field,medium,,0.3179564177989959,0.4465154409408569,llama,0.2363271713256836,0.2570162713527679,0.745991975069046,0.670654296875,0.0227481055635527,0.017765243,0.5946108886292439,0.6995179654792699,0.1532936096191406,0.1260986328125,8724.0,6524.0,35.0,37.0,585.8213826782811,609.0558423184867,bin4,bin5,bin5,bin5,bin5,bin1,bin5,,diffused,bin5,bin5,1.0,1.0,low,low
